time,latitude,longitude,RegionCode,SubRegion,SiteName,Depth,Location,InstrumentType,ProjectCode,tag_number,Fate,Deployment,Recovery,Duration,Species,BlockDimensions,PreWeightBlock,PreWeightEpoxied,PreVolume,PreRWDensity,PreCTDensity,PostWeightDirty,PostWeightClean,PostVolume,PostCTDensity,PostCTMacroboring,PostCTMacroboringRate,PostCTGrazing,PostCTGrazingRate,PostCTAccretion,PostCTAccretionRate,accession_url
UTC,degrees_north,degrees_east,,,,m,,,,,,UTC,UTC,years,,cm,g,g,cm3,g/cm3,g/cm3,g,g,cm3,g/cm3,cm3,cm3/yr,cm3,cm3/yr,cm3,cm3/yr,
2016-09-14T00:00:00Z,17.82805,-64.46711,STX,east,East/Lang Bank,15,STX_east_15,BMU,NCRMP,3294,SUCCESSFULLY RECOVERED,2016-09-14T00:00:00Z,2019-09-09T00:00:00Z,2.99,O. faveolata,5x2x1,17.8866,34.6644,11.6224,1.538976459,1.551135,39.011,36.328,10.8642,1.65556,-0.060545,-0.020275535,-0.818745,-0.274184372,1.4328,0.479821395,https://accession.nodc.noaa.gov/0224178
2015-06-01T00:00:00Z,27.9074,-93.59925,FGB,east,East Buoy 3,20,FGB_east_20,BMU,NCRMP,4918,SUCCESSFULLY RECOVERED,2015-06-01T00:00:00Z,2019-06-03T00:00:00Z,4.01,O. faveolata,5x2x1,11.8048,28.0015,11.6433,1.013870638,1.4430192,27.061,23.123,3.64172,1.426168,0,0,-8.00158,-1.997620527,1.63177,0.407376699,https://accession.nodc.noaa.gov/0224178
2015-06-01T00:00:00Z,27.9074,-93.59925,FGB,east,East Buoy 3,20,FGB_east_20,BMU,NCRMP,4921,SUCCESSFULLY RECOVERED,2015-06-01T00:00:00Z,2019-06-03T00:00:00Z,4.01,O. faveolata,5x2x1,16.0865,32.3202,10.9771,1.465459912,1.62668736,35.854,32.684,8.34054,1.633432,-0.0609999,-0.015228824,-2.6975599,-0.673454621,1.56664,0.391116782,https://accession.nodc.noaa.gov/0224178
2015-06-01T00:00:00Z,27.9074,-93.59925,FGB,east,East Buoy 3,21,FGB_east_20,BMU,NCRMP,4922,SUCCESSFULLY RECOVERED,2015-06-01T00:00:00Z,2019-06-03T00:00:00Z,4.01,O. faveolata,5x2x1,13.4232,29.7564,11.8289,1.134780073,1.48074624,25.633,20.701,1.58389,1.83308,0,0,-10.24501,-2.557700139,1.09282,0.272826075,https://accession.nodc.noaa.gov/0224178
2016-04-27T00:00:00Z,24.89748,-80.61796,FLK,upper,Cheeca Rocks,4,FLK_upper_4,BMU,NCRMP,3711,SUCCESSFULLY RECOVERED,2016-04-27T00:00:00Z,2020-01-07T00:00:00Z,3.69863,O. faveolata,5x2x1,11.7348,29.3477,11.17799545,1.049812558,1.051371377,31.6445,30.846,8.919241905,1.264162571,-0.185248375,-0.050085672,-2.07350517,-0.560614361,1.974097252,0.533737405,https://accession.nodc.noaa.gov/0244988
2016-04-27T00:00:00Z,24.89748,-80.61796,FLK,upper,Cheeca Rocks,4,FLK_upper_4,BMU,NCRMP,3715,SUCCESSFULLY RECOVERED,2016-04-27T00:00:00Z,2020-01-07T00:00:00Z,3.69863,O. faveolata,5x2x1,18.9108,35.8633,11.61807509,1.627705093,1.61871752,43.8947,43.079,11.37204266,1.66407801,-0.135123253,-0.036533324,-0.110909177,-0.029986555,4.357624054,1.178172429,https://accession.nodc.noaa.gov/0244988
2016-04-27T00:00:00Z,24.89748,-80.61796,FLK,upper,Cheeca Rocks,4,FLK_upper_4,BMU,NCRMP,3724,SUCCESSFULLY RECOVERED,2016-04-27T00:00:00Z,2020-01-07T00:00:00Z,3.69863,O. faveolata,5x2x1,13.8384,29.7804,10.86541843,1.273618691,1.265416922,28.9425,28.341,7.30805397,1.41183924,-0.077505112,-0.020955086,-3.479859348,-0.940850861,1.484647751,0.401404762,https://accession.nodc.noaa.gov/0244988
2016-04-27T00:00:00Z,24.89748,-80.61796,FLK,upper,Cheeca Rocks,4,FLK_upper_4,BMU,NCRMP,3751,SUCCESSFULLY RECOVERED,2016-04-27T00:00:00Z,2020-01-07T00:00:00Z,3.69863,O. faveolata,5x2x1,16.1065,33.0899,11.25835133,1.430626877,1.42419095,27.2344,26.537,6.20654583,1.60688906,-1.0043993,-0.271559811,-4.0474062,-1.094298713,0.219529152,0.059354178,https://accession.nodc.noaa.gov/0244988
2016-04-27T00:00:00Z,24.89748,-80.61796,FLK,upper,Cheeca Rocks,4,FLK_upper_4,BMU,NCRMP,3777,SUCCESSFULLY RECOVERED,2016-04-27T00:00:00Z,2020-01-07T00:00:00Z,3.69863,O. faveolata,5x2x1,15.3197,32.073,10.84233113,1.412952604,1.38734344,28.182,27.434,7.75028801,1.36980809,-0.664441109,-0.179645189,-2.427602011,-0.656351655,0.125853539,0.034027068,https://accession.nodc.noaa.gov/0244988
2016-04-27T00:00:00Z,24.89748,-80.61796,FLK,upper,Cheeca Rocks,4,FLK_upper_4,BMU,NCRMP,3787,SUCCESSFULLY RECOVERED,2016-04-27T00:00:00Z,2020-01-07T00:00:00Z,3.69863,O. faveolata,5x2x1,16.5996,33.6536,11.24166584,1.476613897,1.47376173,30.5286,29.821,7.743378639,1.61232498,-0.088002205,-0.023793189,-3.410284996,-0.922040017,0.607209206,0.164171378,https://accession.nodc.noaa.gov/0244988
