time,latitude,longitude,REGION,REGION_NAME,LOCATION,LOCATIONCODE,REA_SITEID,OCC_SITEID,DATASTATUSID,SERIALNUMBER,CAU_UNIT,CALCIFICATION_RATE_BY_UNIT,DAYS_IN_WATER,YEARS_IN_WATER,DEPLOYMENT_MISSION,DEPLOYMENT_DATE,DEPLOYMENT_YEAR,RECOVERY_MISSION,RECOVERY_DATE,RECOVERY_YEAR,accession_url
UTC,degrees_north,degrees_east,,,,,,,,,,g/cm/yr,days,years,,UTC,,,UTC,,
2011-05-03T00:00:00Z,15.03474914,145.6511269,MARIAN,Mariana Archipelago,Tinian,,TIN-01,OCC-TIN-002,0,4,TIN-01_4,0.037,1072,2.94,HA1101,2011-05-03T00:00:00Z,2011,HA1401,2014-04-09T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-03T00:00:00Z,15.03474914,145.6511269,MARIAN,Mariana Archipelago,Tinian,,TIN-01,OCC-TIN-002,0,91,TIN-01_91,0.102,1072,2.94,HA1101,2011-05-03T00:00:00Z,2011,HA1401,2014-04-09T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.94052464,145.6280388,MARIAN,Mariana Archipelago,Tinian,,TIN-02,OCC-TIN-004,0,134,TIN-02_134,0.043,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.94052464,145.6280388,MARIAN,Mariana Archipelago,Tinian,,TIN-02,OCC-TIN-004,0,136,TIN-02_136,0.03,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.94052464,145.6280388,MARIAN,Mariana Archipelago,Tinian,,TIN-02,OCC-TIN-004,0,180,TIN-02_180,0.037,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.94052464,145.6280388,MARIAN,Mariana Archipelago,Tinian,,TIN-02,OCC-TIN-004,0,43,TIN-02_43,0.062,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.94052464,145.6280388,MARIAN,Mariana Archipelago,Tinian,,TIN-02,OCC-TIN-004,0,58,TIN-02_58,0.041,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.9906423,145.602886,MARIAN,Mariana Archipelago,Tinian,,TIN-03,OCC-TIN-005,0,138,TIN-03_138,0.054,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.9906423,145.602886,MARIAN,Mariana Archipelago,Tinian,,TIN-03,OCC-TIN-005,0,26,TIN-03_26,0.041,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.9906423,145.602886,MARIAN,Mariana Archipelago,Tinian,,TIN-03,OCC-TIN-005,0,39,TIN-03_39,0.035,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.9906423,145.602886,MARIAN,Mariana Archipelago,Tinian,,TIN-03,OCC-TIN-005,0,71,TIN-03_71,0.036,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-09T00:00:00Z,14.9906423,145.602886,MARIAN,Mariana Archipelago,Tinian,,TIN-03,OCC-TIN-005,0,93,TIN-03_93,0.032,1097,3.01,HA1101,2011-04-09T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-03T00:00:00Z,15.08037116,145.6213568,MARIAN,Mariana Archipelago,Tinian,,TIN-06,OCC-TIN-001,0,19,TIN-06_19,0.049,1073,2.94,HA1101,2011-05-03T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-03T00:00:00Z,15.08037116,145.6213568,MARIAN,Mariana Archipelago,Tinian,,TIN-06,OCC-TIN-001,0,76,TIN-06_76,0.065,1073,2.94,HA1101,2011-05-03T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-03T00:00:00Z,15.08037116,145.6213568,MARIAN,Mariana Archipelago,Tinian,,TIN-06,OCC-TIN-001,0,78,TIN-06_78,0.046,1073,2.94,HA1101,2011-05-03T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-03T00:00:00Z,15.08037116,145.6213568,MARIAN,Mariana Archipelago,Tinian,,TIN-06,OCC-TIN-001,0,79,TIN-06_79,0.049,1073,2.94,HA1101,2011-05-03T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-03T00:00:00Z,15.08037116,145.6213568,MARIAN,Mariana Archipelago,Tinian,,TIN-06,OCC-TIN-001,0,81,TIN-06_81,0.046,1073,2.94,HA1101,2011-05-03T00:00:00Z,2011,HA1401,2014-04-10T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-03-25T00:00:00Z,19.28067427,166.6278558,PRIAs,Pacific Remote Island Areas,Wake,,WAK-01,OCC-WAK-008,0,28,WAK-01_28,0.005,1087,2.98,HA1101,2011-03-25T00:00:00Z,2011,HA1401,2014-03-16T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-25T00:00:00Z,19.28067427,166.6278558,PRIAs,Pacific Remote Island Areas,Wake,,WAK-01,OCC-WAK-008,0,35,WAK-01_35,0.007,1087,2.98,HA1101,2011-03-25T00:00:00Z,2011,HA1401,2014-03-16T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-25T00:00:00Z,19.28067427,166.6278558,PRIAs,Pacific Remote Island Areas,Wake,,WAK-01,OCC-WAK-008,0,37,WAK-01_37,0.008,1087,2.98,HA1101,2011-03-25T00:00:00Z,2011,HA1401,2014-03-16T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-25T00:00:00Z,19.28067427,166.6278558,PRIAs,Pacific Remote Island Areas,Wake,,WAK-01,OCC-WAK-008,0,62,WAK-01_62,0.012,1087,2.98,HA1101,2011-03-25T00:00:00Z,2011,HA1401,2014-03-16T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-25T00:00:00Z,19.28067427,166.6278558,PRIAs,Pacific Remote Island Areas,Wake,,WAK-01,OCC-WAK-008,0,99,WAK-01_99,0.013,1087,2.98,HA1101,2011-03-25T00:00:00Z,2011,HA1401,2014-03-16T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-24T00:00:00Z,19.2917761,166.6072896,PRIAs,Pacific Remote Island Areas,Wake,,WAK-06,OCC-WAK-011,0,82,WAK-06_82,0.007,1089,2.98,HA1101,2011-03-24T00:00:00Z,2011,HA1401,2014-03-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-24T00:00:00Z,19.2917761,166.6072896,PRIAs,Pacific Remote Island Areas,Wake,,WAK-06,OCC-WAK-011,0,83,WAK-06_83,0.014,1089,2.98,HA1101,2011-03-24T00:00:00Z,2011,HA1401,2014-03-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-24T00:00:00Z,19.2917761,166.6072896,PRIAs,Pacific Remote Island Areas,Wake,,WAK-06,OCC-WAK-011,0,84,WAK-06_84,0.017,1089,2.98,HA1101,2011-03-24T00:00:00Z,2011,HA1401,2014-03-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-24T00:00:00Z,19.2917761,166.6072896,PRIAs,Pacific Remote Island Areas,Wake,,WAK-06,OCC-WAK-011,0,85,WAK-06_85,0.009,1089,2.98,HA1101,2011-03-24T00:00:00Z,2011,HA1401,2014-03-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-24T00:00:00Z,19.2917761,166.6072896,PRIAs,Pacific Remote Island Areas,Wake,,WAK-06,OCC-WAK-011,0,87,WAK-06_87,0.007,1089,2.98,HA1101,2011-03-24T00:00:00Z,2011,HA1401,2014-03-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-23T00:00:00Z,19.31627096,166.5983406,PRIAs,Pacific Remote Island Areas,Wake,,WAK-08,OCC-WAK-013,0,117,WAK-08_117,0.01,1090,2.99,HA1101,2011-03-23T00:00:00Z,2011,HA1401,2014-03-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-23T00:00:00Z,19.31627096,166.5983406,PRIAs,Pacific Remote Island Areas,Wake,,WAK-08,OCC-WAK-013,0,119,WAK-08_119,0.008,1090,2.99,HA1101,2011-03-23T00:00:00Z,2011,HA1401,2014-03-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-23T00:00:00Z,19.31627096,166.5983406,PRIAs,Pacific Remote Island Areas,Wake,,WAK-08,OCC-WAK-013,0,123,WAK-08_123,0.008,1090,2.99,HA1101,2011-03-23T00:00:00Z,2011,HA1401,2014-03-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-23T00:00:00Z,19.31627096,166.5983406,PRIAs,Pacific Remote Island Areas,Wake,,WAK-08,OCC-WAK-013,0,125,WAK-08_125,0.009,1090,2.99,HA1101,2011-03-23T00:00:00Z,2011,HA1401,2014-03-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-26T00:00:00Z,19.27067868,166.6515781,PRIAs,Pacific Remote Island Areas,Wake,,WAK-09,OCC-WAK-029,0,116,WAK-09_116,0.011,1089,2.98,HA1101,2011-03-26T00:00:00Z,2011,HA1401,2014-03-19T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-26T00:00:00Z,19.27067868,166.6515781,PRIAs,Pacific Remote Island Areas,Wake,,WAK-09,OCC-WAK-029,0,124,WAK-09_124,0.01,1089,2.98,HA1101,2011-03-26T00:00:00Z,2011,HA1401,2014-03-19T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-26T00:00:00Z,19.27067868,166.6515781,PRIAs,Pacific Remote Island Areas,Wake,,WAK-09,OCC-WAK-029,0,86,WAK-09_86,0.007,1089,2.98,HA1101,2011-03-26T00:00:00Z,2011,HA1401,2014-03-19T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-26T00:00:00Z,19.27067868,166.6515781,PRIAs,Pacific Remote Island Areas,Wake,,WAK-09,OCC-WAK-029,0,92,WAK-09_92,0.008,1089,2.98,HA1101,2011-03-26T00:00:00Z,2011,HA1401,2014-03-19T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-26T00:00:00Z,19.27067868,166.6515781,PRIAs,Pacific Remote Island Areas,Wake,,WAK-09,OCC-WAK-029,0,94,WAK-09_94,0.013,1089,2.98,HA1101,2011-03-26T00:00:00Z,2011,HA1401,2014-03-19T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-23T00:00:00Z,19.31540217,166.6433935,PRIAs,Pacific Remote Island Areas,Wake,,WAK-13,OCC-WAK-030,0,118,WAK-13_118,0.033,1093,2.99,HA1101,2011-03-23T00:00:00Z,2011,HA1401,2014-03-20T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-23T00:00:00Z,19.31540217,166.6433935,PRIAs,Pacific Remote Island Areas,Wake,,WAK-13,OCC-WAK-030,0,121,WAK-13_121,0.078,1093,2.99,HA1101,2011-03-23T00:00:00Z,2011,HA1401,2014-03-20T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-23T00:00:00Z,19.31540217,166.6433935,PRIAs,Pacific Remote Island Areas,Wake,,WAK-13,OCC-WAK-030,0,122,WAK-13_122,0.041,1093,2.99,HA1101,2011-03-23T00:00:00Z,2011,HA1401,2014-03-20T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-03-23T00:00:00Z,19.31540217,166.6433935,PRIAs,Pacific Remote Island Areas,Wake,,WAK-13,OCC-WAK-030,0,166,WAK-13_166,0.036,1093,2.99,HA1101,2011-03-23T00:00:00Z,2011,HA1401,2014-03-20T00:00:00Z,2014,https://accession.nodc.noaa.gov/0159151
2011-05-06T00:00:00Z,13.57847367,144.8283103,MARIAN,Mariana Archipelago,Guam,,GUA-05,OCC-GUA-022,0,217,GUA-05_217,0.058,1054,2.89,HA1101,2011-05-06T00:00:00Z,2011,HA1401,2014-03-25T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-05T00:00:00Z,13.48871254,144.8779572,MARIAN,Mariana Archipelago,Guam,,GUA-08,OCC-GUA-023,0,201,GUA-08_201,0.042,1059,2.9,HA1101,2011-05-05T00:00:00Z,2011,HA1401,2014-03-29T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-05T00:00:00Z,13.48871254,144.8779572,MARIAN,Mariana Archipelago,Guam,,GUA-08,OCC-GUA-023,0,202,GUA-08_202,0.036,1059,2.9,HA1101,2011-05-05T00:00:00Z,2011,HA1401,2014-03-29T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-05T00:00:00Z,13.48871254,144.8779572,MARIAN,Mariana Archipelago,Guam,,GUA-08,OCC-GUA-023,0,204,GUA-08_204,0.037,1059,2.9,HA1101,2011-05-05T00:00:00Z,2011,HA1401,2014-03-29T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-05T00:00:00Z,13.48871254,144.8779572,MARIAN,Mariana Archipelago,Guam,,GUA-08,OCC-GUA-023,0,205,GUA-08_205,0.037,1059,2.9,HA1101,2011-05-05T00:00:00Z,2011,HA1401,2014-03-29T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-08T00:00:00Z,13.44877562,144.6259562,MARIAN,Mariana Archipelago,Guam,,GUA-12,OCC-GUA-012,0,216,GUA-12_216,0.031,1062,2.91,HA1101,2011-05-08T00:00:00Z,2011,HA1401,2014-04-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-08T00:00:00Z,13.44877562,144.6259562,MARIAN,Mariana Archipelago,Guam,,GUA-12,OCC-GUA-012,0,220,GUA-12_220,0.025,1062,2.91,HA1101,2011-05-08T00:00:00Z,2011,HA1401,2014-04-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-05T00:00:00Z,13.2915732,144.7677103,MARIAN,Mariana Archipelago,Guam,,GUA-13,OCC-GUA-007,0,14,GUA-13_14,0.066,1058,2.9,HA1101,2011-05-05T00:00:00Z,2011,HA1401,2014-03-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-05T00:00:00Z,13.2915732,144.7677103,MARIAN,Mariana Archipelago,Guam,,GUA-13,OCC-GUA-007,0,165,GUA-13_165,0.041,1058,2.9,HA1101,2011-05-05T00:00:00Z,2011,HA1401,2014-03-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-05T00:00:00Z,13.2915732,144.7677103,MARIAN,Mariana Archipelago,Guam,,GUA-13,OCC-GUA-007,0,203,GUA-13_203,0.07,1058,2.9,HA1101,2011-05-05T00:00:00Z,2011,HA1401,2014-03-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-05T00:00:00Z,13.2915732,144.7677103,MARIAN,Mariana Archipelago,Guam,,GUA-13,OCC-GUA-007,0,8,GUA-13_8,0.068,1058,2.9,HA1101,2011-05-05T00:00:00Z,2011,HA1401,2014-03-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-05-05T00:00:00Z,13.2915732,144.7677103,MARIAN,Mariana Archipelago,Guam,,GUA-13,OCC-GUA-007,0,80,GUA-13_80,0.069,1058,2.9,HA1101,2011-05-05T00:00:00Z,2011,HA1401,2014-03-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02316,145.22981,MARIAN,Mariana Archipelago,Maug,,MAU-02,OCC-MAU-023,0,101,MAU-02_101,0.011,1123,3.08,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02316,145.22981,MARIAN,Mariana Archipelago,Maug,,MAU-02,OCC-MAU-023,0,168,MAU-02_168,0.006,1123,3.08,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02316,145.22981,MARIAN,Mariana Archipelago,Maug,,MAU-02,OCC-MAU-023,5,168,MAU-02_168,0.002,1123,3.08,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02316,145.22981,MARIAN,Mariana Archipelago,Maug,,MAU-02,OCC-MAU-023,0,197,MAU-02_197,0.007,1123,3.08,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02316,145.22981,MARIAN,Mariana Archipelago,Maug,,MAU-02,OCC-MAU-023,0,52,MAU-02_52,0.005,1123,3.08,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02316,145.22981,MARIAN,Mariana Archipelago,Maug,,MAU-02,OCC-MAU-023,0,64,MAU-02_64,0.016,1123,3.08,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-17T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-18T00:00:00Z,20.01414511,145.2341735,MARIAN,Mariana Archipelago,Maug,,MAU-04,OCC-MAU-027,0,155,MAU-04_155,0.02,1111,3.04,HA1101,2011-04-18T00:00:00Z,2011,HA1401,2014-05-03T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-18T00:00:00Z,20.01414511,145.2341735,MARIAN,Mariana Archipelago,Maug,,MAU-04,OCC-MAU-027,0,55,MAU-04_55,0.031,1111,3.04,HA1101,2011-04-18T00:00:00Z,2011,HA1401,2014-05-03T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-18T00:00:00Z,20.01414511,145.2341735,MARIAN,Mariana Archipelago,Maug,,MAU-04,OCC-MAU-027,0,69,MAU-04_69,0.036,1111,3.04,HA1101,2011-04-18T00:00:00Z,2011,HA1401,2014-05-03T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.03552509,145.2245612,MARIAN,Mariana Archipelago,Maug,,MAU-05,OCC-MAU-002,0,137,MAU-05_137,0.021,1109,3.04,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-03T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.03552509,145.2245612,MARIAN,Mariana Archipelago,Maug,,MAU-05,OCC-MAU-002,0,174,MAU-05_174,0.053,1109,3.04,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-03T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02973,145.20848,MARIAN,Mariana Archipelago,Maug,,MAU-09,OCC-MAU-013,0,120,MAU-09_120,0.035,1110,3.04,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02973,145.20848,MARIAN,Mariana Archipelago,Maug,,MAU-09,OCC-MAU-013,0,162,MAU-09_162,0.031,1110,3.04,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02973,145.20848,MARIAN,Mariana Archipelago,Maug,,MAU-09,OCC-MAU-013,0,167,MAU-09_167,0.026,1110,3.04,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02973,145.20848,MARIAN,Mariana Archipelago,Maug,,MAU-09,OCC-MAU-013,0,172,MAU-09_172,0.028,1110,3.04,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-20T00:00:00Z,20.02973,145.20848,MARIAN,Mariana Archipelago,Maug,,MAU-09,OCC-MAU-013,0,41,MAU-09_41,0.023,1110,3.04,HA1101,2011-04-20T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.01345763,145.2089438,MARIAN,Mariana Archipelago,Maug,,MAU-11,OCC-MAU-028,0,186,MAU-11_186,0.017,1105,3.03,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-04-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.01345763,145.2089438,MARIAN,Mariana Archipelago,Maug,,MAU-11,OCC-MAU-028,5,186,MAU-11_186,0.027,1105,3.03,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-04-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.01345763,145.2089438,MARIAN,Mariana Archipelago,Maug,,MAU-11,OCC-MAU-028,0,195,MAU-11_195,0.013,1105,3.03,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-04-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.01345763,145.2089438,MARIAN,Mariana Archipelago,Maug,,MAU-11,OCC-MAU-028,5,195,MAU-11_195,0.027,1105,3.03,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-04-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.01345763,145.2089438,MARIAN,Mariana Archipelago,Maug,,MAU-11,OCC-MAU-028,0,74,MAU-11_74,0.013,1105,3.03,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-04-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.01345763,145.2089438,MARIAN,Mariana Archipelago,Maug,,MAU-11,OCC-MAU-028,5,74,MAU-11_74,0.02,1105,3.03,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-04-28T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.02034076,145.2398174,MARIAN,Mariana Archipelago,Maug,,MAU-12,OCC-MAU-005,0,171,MAU-12_171,0.02,1111,3.04,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.02034076,145.2398174,MARIAN,Mariana Archipelago,Maug,,MAU-12,OCC-MAU-005,0,188,MAU-12_188,0.024,1111,3.04,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.02034076,145.2398174,MARIAN,Mariana Archipelago,Maug,,MAU-12,OCC-MAU-005,0,191,MAU-12_191,0.027,1111,3.04,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.02034076,145.2398174,MARIAN,Mariana Archipelago,Maug,,MAU-12,OCC-MAU-005,0,42,MAU-12_42,0.037,1111,3.04,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.02034076,145.2398174,MARIAN,Mariana Archipelago,Maug,,MAU-12,OCC-MAU-005,0,72,MAU-12_72,0.019,1111,3.04,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2011-04-19T00:00:00Z,20.02034076,145.2398174,MARIAN,Mariana Archipelago,Maug,,MAU-12,OCC-MAU-005,5,72,MAU-12_72,0.015,1111,3.04,HA1101,2011-04-19T00:00:00Z,2011,HA1401,2014-05-04T00:00:00Z,2014,https://accession.nodc.noaa.gov/0157758
2012-05-09T00:00:00Z,6.38226329,-162.3840751,PRIAs,Pacific Remote Island Areas,Kingman,,KIN-13,OCC-KIN-009,0,810,KIN-13_810,0.071,1080,2.96,HA1201_LEG4,2012-05-09T00:00:00Z,2012,HA1501,2015-04-24T00:00:00Z,2015,https://accession.nodc.noaa.gov/0159156
2012-05-09T00:00:00Z,6.38226329,-162.3840751,PRIAs,Pacific Remote Island Areas,Kingman,,KIN-13,OCC-KIN-009,0,820,KIN-13_820,0.024,1080,2.96,HA1201_LEG4,2012-05-09T00:00:00Z,2012,HA1501,2015-04-24T00:00:00Z,2015,https://accession.nodc.noaa.gov/0159156
2012-05-09T00:00:00Z,6.38226329,-162.3840751,PRIAs,Pacific Remote Island Areas,Kingman,,KIN-13,OCC-KIN-009,0,822,KIN-13_822,0.031,1080,2.96,HA1201_LEG4,2012-05-09T00:00:00Z,2012,HA1501,2015-04-24T00:00:00Z,2015,https://accession.nodc.noaa.gov/0159156
2012-05-09T00:00:00Z,6.38226329,-162.3840751,PRIAs,Pacific Remote Island Areas,Kingman,,KIN-13,OCC-KIN-009,0,823,KIN-13_823,0.033,1080,2.96,HA1201_LEG4,2012-05-09T00:00:00Z,2012,HA1501,2015-04-24T00:00:00Z,2015,https://accession.nodc.noaa.gov/0159156
2012-05-11T00:00:00Z,6.39239492,-162.3421541,PRIAs,Pacific Remote Island Areas,Kingman,,KIN-16,OCC-KIN-005,0,471,KIN-16_471,0.049,1081,2.96,HA1201_LEG4,2012-05-11T00:00:00Z,2012,HA1501,2015-04-27T00:00:00Z,2015,https://accession.nodc.noaa.gov/0159156
2012-05-11T00:00:00Z,6.39239492,-162.3421541,PRIAs,Pacific Remote Island Areas,Kingman,,KIN-16,OCC-KIN-005,0,603,KIN-16_603,0.036,1081,2.96,HA1201_LEG4,2012-05-11T00:00:00Z,2012,HA1501,2015-04-27T00:00:00Z,2015,https://accession.nodc.noaa.gov/0159156
2012-05-11T00:00:00Z,6.39239492,-162.3421541,PRIAs,Pacific Remote Island Areas,Kingman,,KIN-16,OCC-KIN-005,0,620,KIN-16_620,0.04,1081,2.96,HA1201_LEG4,2012-05-11T00:00:00Z,2012,HA1501,2015-04-27T00:00:00Z,2015,https://accession.nodc.noaa.gov/0159156
2012-05-15T00:00:00Z,5.86803982,-162.0693416,PRIAs,Pacific Remote Island Areas,Palmyra,,PAL-01,OCC-PAL-061,0,819,PAL-01_819,0.057,1067,2.92,HA1201_LEG4,2012-05-15T00:00:00Z,2012,HA1501,2015-04-17T00:00:00Z,2015,https://accession.nodc.noaa.gov/0159156
